,id,name,surname,birthdate,deathdate,nationality,artist,complete_name,entity_name
6651,Q85868033,Zuzanna Irena,Jurczak,1997-09-02,,PL,0TMvoNR0AIJV138mHY6jdE,,Sanah
6652,Q106594291,Szymon,Sobel,1999-11-11,,PL,56VhOZOF6hwqrbNYwkmcsH,,Sobel
6653,8fc98a71-746a-4f3e-894c-2548a473b825,Astek,,,,,1CEONobXawu0XPgPhgTD5a,,Astek
6654,7cd6da24-fe56-464a-90d4-e54ac25238b1,Rado,Radosny,,,PL,1CEONobXawu0XPgPhgTD5a,,Rado Radosny
6655,Q93602239,Nahide,Babashli,1996-09-22,,AZ,1mvxj5GtTiRhQ3G3qeVCJj,,Nahide Babashli
6656,Q848765,Jiànzhōng,Lü,1982-02-06,,TW,39LWbzZB6lcrRviPzrAVdZ,,Tank
6657,Q50287943,Lexie,Liu,1998-12-21,,CN,6fs2or0cKLEM2xohWq8SoX,,Lexie Liu
6658,Q16740072,Shift,K3Y,1993-05-27,,GB,26OrZl5U3VNGHU9qUj8EcM,,Shift K3Y
6659,ad5665be-c0a1-417c-a072-53b7acd35d9d,Isaac,Holman,,,,3xByNj8XW17oW0wsJhgzYL,,Isaac Holman
6660,40fb260f-7dca-4aa9-87c5-ffaa714ffd90,Laurie,Vincent,,,,3xByNj8XW17oW0wsJhgzYL,,Laurie Vincent
6661,Q82890761,Charlton Kenneth Jeffrey,Howard,2003-08-17,,AU,2tIP7SsRs7vjIcLrU85W8J,Charlton Kenneth Jeffrey Howard,The Kid Laroi
6662,Q95698148,Fivio,Foreign,1990-03-29,,US,14CHVeJGrR5xgUGQFV5BVM,,Fivio Foreign
6663,Q18222351,Jens,Knossalla,1986-07-07,,DE,7H8EE2uf8SstFY9lUyid0T,Jens Heinz Richard Knossalla,Jens Knossalla
6664,Q105740185,Cavallini,,,,,7jWY125wXr9mf4d0YNK8RF,,Cavallini
6665,Q105740186,Shrty,,,,,7jWY125wXr9mf4d0YNK8RF,,Shrty
6666,Q6026698,Levent,Ak,1968-12-15,,TR,3q2x26nqQbt8L7Ft2NCbwq,,Ege
6667,Q365042,Bret Michael,Sychak,1963-03-15,,US,2jnjbAYKylrmBMCFZE0OCK,Bret Michael Sychak,Bret Michaels
6668,Q68735638,Yahaira,Plasencia,1994-04-23,,PE,7GEHoJXxJ6wnS8dbgm0b1E,,Yahaira Plasencia
6669,Q3479667,Sergio,George,1961-05-23,,US,4Ht1HigABvctq7wW4D3jAC,,Sergio George
6670,Q76526091,Suzi Estera,Pancenkov,2002-12-11,,SE,6QInNMi7i4R5ANjGdRYDJQ,,Suzi P
6671,Q234356,Janelle,Monáe Robinson,1985-12-01,,US,5Zc6IgP8wGQa5nzZJ1aiSX,Janelle Robinson,Janelle Monáe
6672,eb5a9b0b-75e9-43a6-8910-09623deeb8db,M24,,,,GB,601bmA9VRZnMVclsxG7W6T,,M24
6673,Q64009886,Fred Frederick John Philip,Gibson,1993,,GB,4oLeXFyACqeem2VImYeBFe,Frederick John Philip Gibson,Fred again..
6674,Q99968329,El,Dipy,,,AR,2Bof5crSbhfBwf2pHNjPlw,,El Dipy
6675,Q99438380,,Thybo,,,DK,0G0umTp1UkZhB0Jd6N1oOa,,Calby
6676,Q489000,Tuomas,Holopainen,1976-12-25,,FI,2NPduAUeLVsfIauhRwuft1,Tuomas Lauri Johannes Holopainen,Tuomas Holopainen
6677,Q505486,Erno,Vuorinen,1978-06-24,,FI,2NPduAUeLVsfIauhRwuft1,,Emppu Vuorinen
6678,Q288717,Jukka,Nevalainen,1978-04-21,,FI,2NPduAUeLVsfIauhRwuft1,,Jukka Nevalainen
6679,Q505493,Marko Tapani,Hietala,1966-01-14,,FI,2NPduAUeLVsfIauhRwuft1,Marko Tapani Hietala,Marco Hietala
6680,Q2748959,Troy,Donockley,1964-05-30,,GB,2NPduAUeLVsfIauhRwuft1,,Troy Donockley
6681,Q253259,Floor,Jansen,1981-02-21,,NL,2NPduAUeLVsfIauhRwuft1,,aqufie
6682,Q484540,Tarja,Turunen,1977-08-17,,FI,2NPduAUeLVsfIauhRwuft1,Tarja Soile Susanna Turunen,Tarja Turunen
6683,Q842070,Sami,Vänskä,1976-09-26,,FI,2NPduAUeLVsfIauhRwuft1,,Sami Vänskä
6684,Q486059,Anette,Olzon,1971-06-21,,SE,2NPduAUeLVsfIauhRwuft1,,Anette Olzon
6685,Q1492082,Kai,Hahto,1973-12-31,,FI,2NPduAUeLVsfIauhRwuft1,,Kai Hahto
6686,Q388785,William Jonathan,,1959-03-16,,US,4vxaQs6vK54nK89J1VtLex,,Flavor Flav
6687,Q733373,Chuck,D,1960-08-01,,US,4vxaQs6vK54nK89J1VtLex,,Chuck D
6688,Q5205366,DJ,Lord,1962-09-27,,US,4vxaQs6vK54nK89J1VtLex,,DJ Lord
6689,Q6400660,Khari,Wynn,1981-11-23,,US,4vxaQs6vK54nK89J1VtLex,,Khari Wynn
6690,Q2111952,Professor,Griff,1960-08-01,,US,4vxaQs6vK54nK89J1VtLex,,Professor Griff
6691,Q63425997,Riccardo,Zanotti,1994-09-16,,IT,6RdcIWVKYYzNzjQRd3oyHS,,Riccardo Zanotti
6692,Q84958272,Tiberio,Fazioli,1996-12-17,,IT,1hM06YHQ635cZwwUbn7dpk,,Fasma
6693,Q3316927,Missié,GG,1977-10,,FR,0kbBijEWCi7FWrBpnpOcHd,,Missié GG
6694,Q1749626,Piero,Pelù,1962-02-10,,IT,6gTrPTTb3XgiLt7GGcmf8j,,Piero Pelù
6695,Q3646668,Cristian,Bugatti,1973-08-02,,IT,01U4yWwtUKMckbI55OiT7g,Cristian Bugatti,Bugo
6696,Q3862964,Marco,Castoldi,1972-12-23,,IT,6RUY9TXdPIoeOExtd9twr0,,Morgan
6697,Q357158,Raffaele,Gualazzi,1981-11-11,,IT,6hu9cUsJDFg2kUkAAjOepA,Raffaele Gualazzi,Raphael Gualazzi
6698,Q437927,Irene,Grandi,1969-12-06,,IT,0Ob8qRZ9R1jhibRue9ap1H,,Irene Grandi
6699,Q1121411,Kruder,& Dorfmeister,,,,2QezBWDHOoFeVCM3wlzTDu,,Kruder & Dorfmeister
6700,Q64027169,Alberto,Urso,1997-07-23,,IT,7n97gdKHt1WpbhwCSaZGN8,,Alberto Urso
6701,Q84603654,Tecla,Insolia,2004-01-13,,IT,6o1a4hlrT0oFsPL28h3c69,,Tecla Insolia
6702,Q263442,Rita,Pavone,1945-08-23,,IT,3xc8CD41vwsoBNkGXL3pS7,,Rita Pavone
6703,Q767061,Fadi,Ghandour,1959,,JO,0kilW8ru3oEZJn1YaH2sr4,,Fadi Ghandour
6704,Q95129121,Tatum Tate,McRae Rosner,2003-07-01,,CA,45dkTj5sMRSjrmBSBeiHym,,Tate McRae
6705,Q297097,Jack,Johnson,1975-05-18,,US,1M2hWeiuj11hkYdfiZ2wFy,Jack Hody Johnson,Jack Johnson
6706,Q2508214,Yuridia,Valenzuela,1964-01-06,,MX,0Dx6HmR7Rhi8G1osUOxAew,,Yuri
6707,Q16207481,Alvaro,Estrella,1980-08-14,,SE,6RYT3r4anXD8WAGOw6T8El,,Alvaro Estrella
6708,Q76529993,Klara,Hammarström,2000-04-20,,SE,52xiNtpaYcZ5jRQ2fqmPI6,,Klara Hammarström
6709,Q288234,Linda,Bengtzing,1974-03-13,,SE,6IBNZlx6x6TbLUIJhXT4xV,,Linda Bengtzing
6710,Q718279,Wu,Bai Wu,1968-01-14,,TW,5H8TJITZE1sPjVR2ACzXNS,,Wu Bai
6711,Q89069821,Isaiah,Faber,1999-03-31,,CA,6bmlMHgSheBauioMgKv2tn,Isaiah Faber,Powfu
6712,Q66817366,Beatrice Kristi,Laus,2000-06-03,,PH,35l9BRT7MXmM8bv2WDQiyB,Beatrice Kristi Laus,beabadoobee
6713,Q16150368,Nick,Allbrook,1987-11-23,,AU,5INjqkS1o8h1imAzPqGZBb,,Nick Allbrook
6714,Q2157603,Bobby,,1937-04-18,,US,3ByS6WHuxmY7mMp7HsVn3u,,Robert Hooks
6715,Q8441,man,,,,,4KvEeVTVVyMlEhr5ovZBOT,,man
6716,Q467,woman,,,,,4KvEeVTVVyMlEhr5ovZBOT,,woman
6717,Q21075684,children,,,,,4KvEeVTVVyMlEhr5ovZBOT,,children
6718,Q12758374,kin,,,,,4KvEeVTVVyMlEhr5ovZBOT,,kin
6719,7b0ce0bb-c461-4afd-907f-822d5b8833df,Beam,,,,DE,46MWeeHNVMYRIIofQBEX98,,Beam
6720,96845fd6-bdf3-42af-8ade-a564fe2b2deb,Anónimo,,,,,1BjUnGUvkdXUi1ULgcgZvQ,,Anónimo
6721,Q178166,Mark,Sinclair,1967-07-18,,US,3dtkct6MUrKfxCUWLgnGAD,,Vin Diesel
6722,Q75431,Senna,Guemmour,1979-12-28,,DE,0273LWgX2nK0wZTlstKHys,Senna Guemmour,Senna Guemmour
6723,Q12340072,Ausamah,Saeed,1981,,DK,3GGuPP6lGhVCYBFsqQfIom,Ausamah Saeed,USO
6724,Q6003147,Marwan,Recio,1979-03-05,,ES,485qSJLm5xb3tWRG9N7O4h,Marwan Abu-Tahoun Recio,Marwan
6725,Q83701680,Kristin,Husøy,2001-04-02,,NO,4H2LCOgpByIV4Xz92AQXJg,,Kristin Husøy
6726,Q26876,Taylor Alison,Swift,1989-12-13,,US,6K2UrKcl0B8oxLrZUl4DA4,Taylor Alison Swift,Taylor Swift
6727,Q11997475,Rein Alexander,,1971-11-28,,NO,3C3lXCQIV1vG5SHt8pB5lj,,Rein Alexander
6728,Q84229518,Magnus,Bokn,1994-09-27,,NO,7csb5DNIneyYzQnoAW0e3M,,Magnus Bokn
6729,Q20851586,Natalia Weronika,Szroeder,1995-04-20,,PL,2DhJauCHKgwVilZO9A8og3,,Natalia Szroeder
6730,Q9145436,Aleksander Olek,Grotowski,1952-09-07,,PL,4nRJJWVfbPAULHZl7VYVE8,,Olek Grotowski
6731,Q11772418,Małgorzata Malgosia,Zwierzchowska,1961-07-01,2013-09-12,PL,4nRJJWVfbPAULHZl7VYVE8,,Małgorzata Zwierzchowska
6732,Q109362254,Karol,Wiśniewski,,,PL,4rneSQYWhgIT9pMX2NwpeM,,Friz
6733,Q96106282,Michele,Morrone,1990-10-03,,IT,03fLoIOO015incUitpfkad,,Michele Morrone
6734,Q23061233,Mateusz,Dopieralski,1988,,PL,5XGkLMcwitYFdwroktQs7o,,Mateusz Dopieralski
6735,Q287514,Mark,Feld,1947-09-30,1977-09-16,GB,6QHREBOQktWsYBfrxW93rk,,Marc Bolan
6736,Q231156,Anna Maria,Mazzini,1940-03-25,,CH,0uuwZ3aC3dhl9e7J66Ag13,Anna Maria Mazzini,Mina
6737,Q85250508,Faith,Kakembo,1985-04-16,,SE,7uyCbr8t8wRzRgPoADaHvl,,Faith Kakembo
6738,Q22667567,Albin,Johnsén,1989-07-22,,SE,6IfZesOI3vKCZy8pjzVknj,,Albin Johnsén
6739,Q72657016,Amanda,Aasa,1996-10-14,,SE,7ypkjNMMhaVKtgVsBPUfeu,,Amanda Aasa
6740,Q31190562,Gaye Su,Akyol,1985,,TR,0VsS7WKuNEsKGNIWuiwSyZ,,Gaye Su Akyol
6741,Q55604295,Ashlyn,Rae Wilson,1993-04-24,,US,6P5NO5hzJbuOqSdyPB7SJM,,Ashe
6742,Q16887702,K,Camp,1990-04-27,,US,5bgfj5zUoWpyeVatGDjn6H,,K Camp
6743,Q91044263,Nathan,Dawe,1994-05-25,,GB,2gduEC76ry33RVurAvT05p,,Nathan Dawe
6744,Q3843927,Aylin,,1984-01-31,,IT,4oCDlRaa8yRpe4keBeoVjb,,Malika Ayane
6745,c126b769-f78c-4bfe-b970-fd424f892848,Matheus,,,,GB,3drLodjKeTMvZMvx07Q3Ku,,Matheus
6746,Q97661,Michael,Wendler Skowronek Norberg,1972-06-22,,DE,3nrxbDUVMUDDrBCRposrDL,Michael Skowronek,Michael Wendler
6747,Q4144493,DJ,Kridlokk,1985-03-11,,FI,1c5w31aX2FMXBNnwfnL4Mc,,DJ Kridlokk
6748,Q6715079,Petja,Turunen,1980-11-19,,FI,76t3VPzCEYAlrZhVAY7yjg,,MC Raaka Pee
6749,Q4349614,Janne,Tolsa,1970-03-07,,FI,76t3VPzCEYAlrZhVAY7yjg,,Janne Tolsa
6750,Q16986891,Hannu,Vuotilainen,1971,,FI,76t3VPzCEYAlrZhVAY7yjg,,Master Bates
6751,Q11854445,Miikka,Närhi,1979,,FI,76t3VPzCEYAlrZhVAY7yjg,,Bobby Undertaker
6752,Q11894300,Tuomas,Rytkönen,1982-03-01,,FI,76t3VPzCEYAlrZhVAY7yjg,,Spellgoth
6753,Q67534141,Saku,Solin,1989,,FI,76t3VPzCEYAlrZhVAY7yjg,,Saku Solin
6754,Q231156,Anna Maria,Mazzini,1940-03-25,,CH,7K80yOTC0Id95gRaOxDG5u,Anna Maria Mazzini,Mina
6755,cf7fcac5-1262-4d24-96ec-786d345f3bb3,Ryan,Kattner,,,,07awnhGXYkpxqcPQal0dh8,,Ryan Kattner
6756,Q5113086,Christopher,Powell,,,US,07awnhGXYkpxqcPQal0dh8,,Christopher Powell
6757,Q2211053,Rob,Janssen,1988-09-16,,NL,3VTVxM9FFSMMrnO3nOh9Si,Rob Janssen,Gerst
6758,Q41816524,Christopher Brent,Wood,1995-09-19,,US,3tlXnStJ1fFhdScmQeLpuG,,Brent Faiyaz
6759,Q86749847,Sam,Fischer,1991-07-05,,AU,6L1XC7NrmgWRlwAeLJvVtA,,Sam Fischer
6760,Q97162232,Marcin,Maciejczak,2006-01-16,,,36rjKqx3uW0369RwfIbGj2,,Marcin Maciejczak
6761,95634807-4d98-4c10-a67b-5cf6a2cc7c5c,Paris,Renita,,,,5HUGPIHRwh79LbffYIUJeJ,,Paris Renita
6762,d4b7b8ed-b315-49b8-a920-9d4fe6c0a4f9,S.T,,,,SE,5997IALokFdMdLd1cPxzAD,,S.T
6763,Q76531713,William,Stridh,1997-08-16,,SE,5xDae0zB3YLr6lYvlMdpbR,,William Stridh
6764,Q15730177,Ellen,Benediktson,1995-04-25,,SE,3IXfNkd6BwjYA48aNCPDI8,,Ellen Benediktson
6765,Q77243370,Simon,Peyron,1993-11-08,,SE,1M1rncv0gHNN5FUtVgRCQs,Simon Johan Peyron,Simon Peyron
6766,Q1806034,Frida,Öhrn,1979-02-24,,SE,29QsRvznF9E1oeAZFrhTfq,,Frida Öhrn
6767,Q61089918,Albin,Wagemyr,,,SE,6F3EsjY0PgMI4SXkQWXF3y,Albin Nils Wagemyr,Albin Myers
6768,Q1922785,Marianne Elisabeth,Nordqvist Grönvall,1962-05-18,,SE,0whAheccvr5O5qbQjNk4gi,Marianne Elisabeth Nordqvist,Nanne Grönvall
6769,Q496237,Mi-rae,Reid,1981-05-31,,US,1Do4bSzfUl0KWL9r1fITu0,,Yoon Mi-rae
6770,Q9021940,Ye-rin,Baek,1997-06-26,,KR,6dhfy4ByARPJdPtMyrUYJK,,Baek Ye-rin
6771,Q17811716,G,Herbo,1995-10-08,,US,5QdEbQJ3ylBnc3gsIASAT5,,G Herbo
6772,Q95694810,42,Dugg,1993-11-25,,US,45gHcnDnMC15sgx3VL7ROG,,42 Dugg
6773,Q51858412,Gus,,1997-03-11,,US,6sHCvZe1PHrOAuYlwTLNH4,Brendan Rice,Gus Dapperton
6774,Q16065131,Viktoria,Hansen,1980-02-13,,DK,4OSdsAFQ2Uenjf03050ttQ,,Siff
6775,799badea-29a8-439f-9a33-1761c7297c94,D&A,,,,SE,5Nli9IL3KxLuW47aIK56nC,,D&A
6776,Q2052018,Julie,Berthelsen,1979-06-07,,DK,5cTCB9WAzK6VSMuQtKUigz,,Julie Berthelsen
6777,Q208375,William,Byrd,1543,1623-07-04,GB,35h1QMbAwgSZWQL0RrAdXk,,William Byrd
6778,Q100775757,Juha,Pöyhönen,1965-05-12,,FI,5h7hI0tEWe8N2rAp78jiGN,,Jussu Pöyhönen
6779,Q5540624,Henry Olavi,Aaltonen,1948-01-10,,FI,0v9qVRqk14X8dqcH8YhfqI,Henry Olavi Aaltonen,Remu Aaltonen
6780,Q108312571,Clinton,Kane,,,,7okSU80WTrn4LXlyXYbX3P,,Clinton Kane
6781,Q853692,Zoltán,Bathory,1978,,HU,5t28BP42x2axFnqOOMg3CM,,Zoltan Bathory
6782,Q6181906,Jeremy,Spencer,1973-01-08,,US,5t28BP42x2axFnqOOMg3CM,,Jeremy Spencer
6783,Q918157,Ivan,Moody,1980-01-07,,US,5t28BP42x2axFnqOOMg3CM,,Ivan Moody
6784,Q1106469,Darrell,Roberts,1974-06-22,,US,5t28BP42x2axFnqOOMg3CM,,Darrell Roberts
6785,Q6162731,Jason,Hook,1970-10-03,,US,5t28BP42x2axFnqOOMg3CM,,Jason Hook
6786,Q74648163,Chris,Kael,,,US,5t28BP42x2axFnqOOMg3CM,,Chris Kael
6787,Q96386530,Laylow,,1993-03-12,,FR,0LnhY2fzptb0QEs5Q5gM7S,,Laylow
6788,Q25189679,Brett,Young,1981-03-23,,US,0fiWOxhsBsQQvFDtxUQWo0,,Brett Young
6789,Q16887162,Jaymes,Young,1991-09-01,,US,6QrQ7OrISRYIfS5mtacaw2,,Jaymes Young
6790,Q720005,Jahn Jan,Teigen,1949-09-27,2020-02-24,NO,5cXcR0GGNQaGae9lyQOh3W,Jan Teigen,Jahn Teigen
6791,Q731076,David Simon,Berwick Broza,1955-09-04,,IL,5mJaAw5lTHiVY6mxfCtz2X,David Simon Berwick Broza,David Broza
6792,57e0fab4-343a-45e1-b6b0-fd6c07cf5001,Erwin,Libbrecht,,,BE,5IbdRuOxSxGes8BU3lKmBx,,Erwin Libbrecht
6793,f9222172-6ad4-4d65-9c5f-82a46007853a,Peter,Libbrecht,,,BE,5IbdRuOxSxGes8BU3lKmBx,,Peter Libbrecht
6794,c9394cfa-f046-4121-9276-6690ffeea50a,Bart,De Cock,,,BE,5IbdRuOxSxGes8BU3lKmBx,,Bart De Cock
6795,2b87bbe2-d1bd-4250-adae-8e2b627acf12,Dirk,Verhegge,,,BE,5IbdRuOxSxGes8BU3lKmBx,,Dirk Verhegge
6796,Q2104972,Eva,De Roovere,1978-06-14,,BE,5IbdRuOxSxGes8BU3lKmBx,,Eva De Roovere
6797,c6b78cf2-9176-4a23-b91a-c3e20300569e,Koen,Dewaele,,,BE,5IbdRuOxSxGes8BU3lKmBx,,Koen Dewaele
6798,bc707833-efbf-4d78-bbbd-e0ef9d42a5f7,Mariken,Boussemaere,1979,,BE,5IbdRuOxSxGes8BU3lKmBx,,Mariken Boussemaere
6799,974a9d89-621e-4703-a39e-2a8adedf87c7,Karla,Verlie,,,BE,5IbdRuOxSxGes8BU3lKmBx,,Karla Verlie
6800,e738fc09-59c8-4082-afdf-b40d80d5fe16,Kimberly,Claeys,,,BE,5IbdRuOxSxGes8BU3lKmBx,,Kimberly Claeys
6801,Q2197433,Patrick,Riguelle,1962,,BE,5IbdRuOxSxGes8BU3lKmBx,,Patrick Riguelle
6802,1e66d687-1a8f-4db9-a165-bd3787091b61,Lieven,Huys,1966-08-18,2017-01-09,BE,5IbdRuOxSxGes8BU3lKmBx,,Lieven Huys
6803,c08923a0-e93a-4f7c-a7d5-257be9cf94eb,Harlind,Libbrecht,,,BE,5IbdRuOxSxGes8BU3lKmBx,,Harlind Libbrecht
6804,Q22443294,Patrick,Brasca,1999-09-06,,,1xCrrnnj9xif5G0y3ie5dM,,Patrick Brasca
6805,Q173061,Roger Keith Syd,Barrett,1946-01-06,2006-07-07,GB,3jk39CGeaaSO3FPKNx1RUx,Roger Keith Barrett,Syd Barrett
6806,Q56630751,Brytavious Lakeith,Chambers,1996-09-20,,US,5xkFVS6IwwgHEAaRzXc9U3,Brytavious Lakeith Chambers,Tay Keith
6807,Q47067253,Chunkz,,1996-02-21,,GB,3Lpx3ZSrsLeaVD9zKtGPiG,,Chunkz
6808,Q89464822,Rymez,,2000,,GB,6lUWb46h9Y8H8cqpW3i0pc,,Rymez
6809,Q62766,Shawn Corey,Carter,1969-12-04,,US,2mZtGqvo4nxumx0FYQR4mQ,Shawn Corey Carter,Jay-Z
6810,Q101025890,Sarah,Griffiths,2001-01-21,,GB,5RJFJWYgtgWktosLrUDzff,,Griff
6811,Q2331257,Jeff,Keith,1958-10-12,,US,3aO2Q4cXKGxsh87bX4Oavo,,Jeff Keith
6812,Q63091559,Benjamin,Rosenbohm,2002-06-03,,DK,5UECxOkeFG2n9ESNADgASX,,Benjamin Rosenbohm
6813,Q87735645,Tanne,Balcells,1998-01-15,,DK,5UECxOkeFG2n9ESNADgASX,,Tanne Balcells
6814,Q1655918,Ibrahim,Bekirović,1961-07-22,2000-11-13,DE,3R5f0xscxageRFvO3irZwK,,Ibo
6815,Q1929848,Michael,Williams,1935-07-09,2001-01-11,GB,4pA9UUTKYrz88wP5NzYyVE,,Michael Williams
6816,Q421518,Aksel,Schiøtz,1906-09-01,1975-04-19,DK,7N3Dxs6jonjiDZ2MnfUCPl,,Aksel Schiøtz
6817,Q89872556,Sofiane Hakim,Manessour,1988-03-21,,FR,0oeiA5U9u1U45Gos5cywUU,Sofiane Hakim Manessour,Soso Maness
6818,Q97222180,Lyodra,,2003-06-21,,ID,6Sv2jkzH9sWQjwghW5ArMG,,Lyodra
6819,Q85994941,Tiara,Andini,2001-09-23,,ID,0kPb52ySN2k9P6wEZPTUzm,,Tiara Andini
6820,Q51545890,Ocean,Wisdom,1993-05-17,,,0D9N9NxMbXKjmoRI1JVdz8,,Ocean Wisdom
6821,22f6b3cf-db7c-4d5d-b65d-e02e6d4e9329,,Andre Quentin Christopher Gray,,,JM,0iRwqSYn7fG3WkEBYQpcqJ,,Andre ‘Suku’ Gray
6822,Q83561443,Alessandra,Thiele,1991-09-21,,IT,2X1CuKIwl9B7zMjXi41bi5,,Joan Thiele
6823,Q28109988,Jeangu,Macrooy,1993-11-06,,SR,3t9HafA5eFHM992s4GZ0Gr,,Jeangu Macrooy
6824,Q16215736,Black,Coffee,1976-03-11,,ZA,0kXCdaJ7C5MD27jXxzvHsa,,Black Coffee
6825,Q91131812,DripReport,,,,,3O5HD95HTEPgoPFOjAb7yV,,DripReport
6826,Q55736,Majka,Jeżowska,1960-05-25,,PL,5mRRBVuAcuXIpJkqQ6KEOr,,Majka Jeżowska
6827,Q166164,Elisa Elisa,Toffoli,1977-12-19,,IT,5dmOPgOqzAhlpOlGFUouNh,,Elisa
6828,Q88856101,Dae-ho,Kang,1997-09-14,,KR,3ybZTNrlK0QhL4rBxfLHOc,,Gaho
6829,Q127362,Keith,Cozart,1995-08-15,,US,15iVAtD3s3FsQR4w1v6M0P,Keith Farrelle Cozart,Chief Keef
6830,Q56728124,Octavian,,1996-01-22,,FR,5zfEatKLDdRkgbw6sdLBAQ,,Octavian
6831,Q21006723,Evaluna Mercedes,Reglero,1997-08-07,,,52qzWdNUp6ebjcNsvgZSiC,Evaluna Mercedes Reglero Rodríguez,Evaluna Montaner
6832,Q489643,Gotye,,1980-05-21,,BE,2AsusXITU8P25dlRNhcAbG,,Gotye
6833,Q235182,Kimbra Lee,Johnson,1990-03-27,,NZ,6hk7Yq1DU9QcCCrz9uc0Ti,Kimbra Lee Johnson,Kimbra
6834,Q1590013,Chazwick,Bradley Bundick,1986-11-07,,US,6O4EGCCb6DoIiR6B1QCQgp,Chazwick Bradley Bundick,Toro y Moi
6835,Q6341405,Matt,Corby,1990-11-07,,AU,7CIW23FQUXPc1zebnO1TDG,,Matt Corby
6836,348ff1c5-e944-4fe1-bb3a-eb8543d013eb,Luke,Boerdam,,,,2N2EFVDEbp2JB8ulEUVIxp,,Luke Boerdam
6837,4b2456f4-2c2f-4d7e-9c4b-8ff1963b609f,Luke,Henery,,,,2N2EFVDEbp2JB8ulEUVIxp,,Luke Henery
6838,c6a1e3b8-2715-49d7-abc9-a0c02c97b575,Michael,Richards,,,,2N2EFVDEbp2JB8ulEUVIxp,,Michael Richards
6839,ba770872-7c6d-42e0-b76f-f02693e679be,James,Tidswell,,,,2N2EFVDEbp2JB8ulEUVIxp,,James Tidswell
6840,Q96147537,Kasimir1441,,2010,,DE,7ADRm1oT7VmhRRZrZqycV6,,Kasimir1441
6841,Q98636501,Mokaby,,1991-07-18,,,3AXI2Qfty5IVrmtQzi8weo,,Mokaby
6842,Q1178,Maurice Joseph,Ravel,1875-03-07,1937-12-28,FR,49LRYB6Kf2RsNbsXIBrGSl,Joseph Maurice Ravel,Maurice Ravel
6843,Q3063503,Fabe,,1971-05-09,,FR,6xr6YWVsGo5k0sqwjgRPhS,,Fabe
6844,Q105740185,Cavallini,,,,,0hidKEfknd2aNabseugaN2,,Cavallini
6845,Q105740186,Shrty,,,,,0hidKEfknd2aNabseugaN2,,Shrty
6846,Q938347,Santō,Kyōden,1761-09-13,1816-10-27,JP,1pQtc9O0CKJYhvaICw39z9,,Santō Kyōden
6847,2b7f285c-5c79-4c55-a3e6-c79bb36eee59,Ramondo,Gascaro,,,,2p8EGJCCavN09PyTOKY9Lj,,Ramondo Gascaro
6848,d098daec-c0b6-4e20-94dd-c6059aaa476c,Gusti Pramudya Dwi,Mulya,,,,2p8EGJCCavN09PyTOKY9Lj,Gusti Pramudya Dwi Mulya,Bemby Gusti
6849,ddf58b13-7d00-4742-a26b-10b352b01b6f,Reza,Dwiputranto,,,,2p8EGJCCavN09PyTOKY9Lj,,Reza Dwiputranto
6850,74513ff6-3ab0-4b8b-8e47-4d12c1c1ebc8,Ade,Paloh,,,,2p8EGJCCavN09PyTOKY9Lj,,Ade Paloh
6851,Q469078,Salvatore Antonio,Gaetano,1950-10-29,1981-06-02,IT,5RRPSRJpISAWEPOeSfYuhV,Salvatore Antonio Gaetano,Rino Gaetano
6852,Q104552871,Chen,Yuzi,1998-06-29,,CN,1CiMATzKSsvnOxKEXTf4t2,,Chen Yuzi
6853,Q5307163,Drew,Deezy,1901,,US,4VepL2VrfR6preU9a5MCsG,,Drew Deezy
6854,Q674,phosphorus,,,,,1VP2pIqKDrHJrzUgSxx8kA,,phosphorus
6855,Q623,carbon,,,,,1VP2pIqKDrHJrzUgSxx8kA,,carbon
6856,Q556,hydrogen,,,,,1VP2pIqKDrHJrzUgSxx8kA,,hydrogen
6857,Q688,chlorine,,,,,1VP2pIqKDrHJrzUgSxx8kA,,chlorine
6858,Q627,nitrogen,,,,,1VP2pIqKDrHJrzUgSxx8kA,,nitrogen
6859,Q629,oxygen,,,,,1VP2pIqKDrHJrzUgSxx8kA,,oxygen
6860,Q52698544,Kadhja,Bonet,1988-01-31,,US,6sqZoZxe9BQwk7Zxh6STfF,,Kadhja Bonet
6861,Q78754352,Rod,Wave,1999-08-27,,US,45TgXXqMDdF8BkjA83OM7z,,Rod Wave
6862,Q182352,Jens,Johansson,1963-11-02,,SE,7cebmXLpLp4Rk2eFI00ppV,,Jens Johansson
6863,0c327842-9f1b-40e5-8639-97bcd2c8a29c,Lisa,Bouchelle,,,,7cebmXLpLp4Rk2eFI00ppV,,Lisa Bouchelle
6864,564b72a3-58e7-4223-947d-c36988accb52,Phil,Antolino,,,,7cebmXLpLp4Rk2eFI00ppV,,Phil Antolino
6865,acdc50f0-9174-4a7f-855d-c9d0fc604747,Bill,Berends,,,US,7cebmXLpLp4Rk2eFI00ppV,,Bill Berends
6866,c43c4ce4-b001-47fe-a08f-aab495b935bf,Rich,Berends,,,,7cebmXLpLp4Rk2eFI00ppV,,Rich Berends
6867,Q180453,Dolly Rebecca,Parton,1946-01-19,,US,32vWCbZh0xZ4o9gkz4PsEU,Dolly Rebecca Parton,Dolly Parton
6868,Q217160,Kenny,Rogers,1938-08-21,2020-03-20,US,4tw2Lmn9tTPUv7Gy7mVPI4,Kenneth Donald Rogers,Kenny Rogers
